1523901;EMPRESAS DEDICADAS AL COMERCIO AL POR MENOR DE PRODUCTOS DIVERSOS NCP EN ESTABLECIMIENTOS ESPECIALIZADOS TALES COMO: ANTIGÜEDADES Y CURIOSIDADES, ARMAS DE FUEGO, PARQUE, ARTESANIAS NO CONTEMPLADAS EN OTRAS ACTIVIDADES, ARTICULOS DE PROTECCION PERSONAL, CONTROL DE RIESGOS PROFESIONALES, ARTICULOS ORTOPEDICOS, ARTICULOS PARA DEPORTE, ARTICULOS RELIGIOSOS, REPUESTOS PARA AUTOMOTORES, DE BASCULAS, DE ARTICULOS PARA BILLARES, DE CARTON, DE CORSES, FAJAS Y SIMILARES, ARTICULOS PARA REGALO, DE FLORES NATURALES Y LA FLORICULTURA,  SOMBREROS Y ARTICULOS PARA SOMBRERERIAS, DE MATERIAS PRIMAS Y/O REPUESTOS PARA INDUSTRIA DE HILADOS Y/O TEJIDOS, DE ARTICULOS DE HULE,  VENTA Y/O ALQUILER DE INSTRUMENTOS, APARATOS Y/O ARTICULOS MUSICALES, MUSICA IMPRESA Y/O GRABACIONES, VENTA DE INSTRUMENTOS Y/O APARATOS CIENTIFICOS Y/O PRECISION, DE JOYAS, RELOJES, ARTICULOS PARA JOYEROS Y/O RELOJEROS, DE INSTRUMENTOS Y/O EQUIPOS DE MEDICOS, QUIRURGICOS, DENTALES, DE JUGUETES, DE ARTICULOS PARA PELUQUERIA, DE ROPA, TELAS, BOTONERIAS EN ALMACENES, ABONOS, INSECTICIDAS Y SIMILARES;1
1749901;EMPRESAS DEDICADAS A OTRAS ACTIVIDADES EMPRESARIALES NCP, INCLUYE OFICINAS DE NEGOCIOS VARIOS TALES COMO COBRANZAS DE CUENTAS, ACTIVIDADES DE EVALUACION EXCEPTO LAS RELACIONADAS CON BIENES RAICES Y NEGOCIOS, ACTIVIDADES DE INTERMEDIACION Y PROMOCION COMERCIAL, SUBASTAS, TRAMITACION DE DOCUMENTOS, ACTIVIDADES DE REDACCION, TRADUCCION E INTERPRETACION, ACTIVIDADES DE MICROFILMACION, ACTIVIDADES DE DEMOSTRACION Y EXHIBICION, INCLUSO LA PRESTACION DE SERVICIOS PROFESIONALES, ACTIVIDADES DE AGENCIAS, DISEÑO DE TELAS, PRENDAS DE VESTIR, ETC;1
1521101;EMPRESAS DEDICADAS AL COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS, CON SURTIDO COMPUESTO PRINCIPALMENTE DE ALIMENTOS (VIVERES EN GENERAL), BEBIDAS Y TABACO, INCLUYE LA VENTA DE MERCANCIAS;1
1521901;EMPRESAS DEDICADAS AL COMERCIO AL POR MENOR EN ESTABLECIMIENTOS NO ESPECIALIZADOS, CON SURTIDO COMPUESTO PRINCIPALMENTE POR PRODUCTOS DIFERENTES DE ALIMENTOS (VIVERES EN GENERAL), BEBIDAS Y TABACOS, HACE REFERENCIA A EMPRESAS DEDICADAS A LA VENTA AL MENUDEO EN MISCELANEAS;1
1522101;EMPRESAS DEDICADAS AL COMERCIO AL POR MENOR DE FRUTAS Y VERDURAS EN ESTABLECIMIENTOS ESPECIALIZADOS;1
1522201;EMPRESAS DEDICADAS AL COMERCIO AL POR MENOR DE LECHE, PRODUCTOS LACTEOS Y HUEVOS EN ESTABLECIMIENTOS ESPECIALIZADOS, INCLUYE LA VENTA SIN AUTO TRANSPORTE DE LECHE;1
1522401;EMPRESAS DEDICADAS AL COMERCIO AL POR MENOR DE PRODUCTOS DE CONFITERIA EN ESTABLECIMIENTOS ESPECIALIZADOS, INCLUYE LA VENTA DE DULCES, CHOCOLATES Y SIMILARES;1
1522501;EMPRESAS DEDICADAS AL COMERCIO AL POR MENOR DE BEBIDAS Y PRODUCTOS DEL TABACO EN ESTABLECIMIENTOS ESPECIALIZADOS, INCLUYE CIGARRERIAS;1
1522901;EMPRESAS DEDICADAS AL COMERCIO AL POR MENOR DE OTROS PRODUCTOS ALIMENTICIOS NCP EN ESTABLECIMIENTOS ESPECIALIZADOS, INCLUYE LA VENTA DE ACEITES, MANTECAS EN GENERAL, VENTA DE PAN Y PASTELES;1
1522901;EMPRESAS DEDICADAS AL COMERCIO AL POR MENOR DE OTROS PRODUCTOS ALIMENTICIOS NCP EN ESTABLECIMIENTOS ESPECIALIZADOS, INCLUYE LA VENTA DE ACEITES, MANTECAS EN GENERAL, VENTA DE PAN Y PASTELES;1
1523101;EMPRESAS DEDICADAS AL COMERCIO AL POR MENOR DE PRODUCTOS FARMACEUTICOS, MEDICINALES Y ODONTOLOGICOS, ARTICULOS DE PERFUMERIA, COSMETICOS Y DE TOCADOR EN ESTABLECIMIENTOS ESPECIALIZADOS, HACE REFERENCIA A EMPRESAS DEDICADAS A LA VENTA EN FARMACIAS, DROGUERIAS, BOTICAS, VENTA DE JABON Y DETERGENTES;1
1523101;EMPRESAS DEDICADAS AL COMERCIO AL POR MENOR DE PRODUCTOS FARMACEUTICOS, MEDICINALES Y ODONTOLOGICOS, ARTICULOS DE PERFUMERIA, COSMETICOS Y DE TOCADOR EN ESTABLECIMIENTOS ESPECIALIZADOS, HACE REFERENCIA A EMPRESAS DEDICADAS A LA VENTA EN FARMACIAS, DROGUERIAS, BOTICAS, VENTA DE JABON Y DETERGENTES;1
1523901;EMPRESAS DEDICADAS AL COMERCIO AL POR MENOR DE PRODUCTOS DIVERSOS NCP EN ESTABLECIMIENTOS ESPECIALIZADOS TALES COMO: ANTIGÜEDADES Y CURIOSIDADES, ARMAS DE FUEGO, PARQUE, ARTESANIAS NO CONTEMPLADAS EN OTRAS ACTIVIDADES, ARTICULOS DE PROTECCION PERSONAL, CONTROL DE RIESGOS PROFESIONALES, ARTICULOS ORTOPEDICOS, ARTICULOS PARA DEPORTE, ARTICULOS RELIGIOSOS, REPUESTOS PARA AUTOMOTORES, DE BASCULAS, DE ARTICULOS PARA BILLARES, DE CARTON, DE CORSES, FAJAS Y SIMILARES, ARTICULOS PARA REGALO, DE FLORES NATURALES Y LA FLORICULTURA,  SOMBREROS Y ARTICULOS PARA SOMBRERERIAS, DE MATERIAS PRIMAS Y/O REPUESTOS PARA INDUSTRIA DE HILADOS Y/O TEJIDOS, DE ARTICULOS DE HULE,  VENTA Y/O ALQUILER DE INSTRUMENTOS, APARATOS Y/O ARTICULOS MUSICALES, MUSICA IMPRESA Y/O GRABACIONES, VENTA DE INSTRUMENTOS Y/O APARATOS CIENTIFICOS Y/O PRECISION, DE JOYAS, RELOJES, ARTICULOS PARA JOYEROS Y/O RELOJEROS, DE INSTRUMENTOS Y/O EQUIPOS DE MEDICOS, QUIRURGICOS, DENTALES, DE JUGUETES, DE ARTICULOS PARA PELUQUERIA, DE ROPA, TELAS, BOTONERIAS EN ALMACENES, ABONOS, INSECTICIDAS Y SIMILARES;1
1523401;EMPRESAS DEDICADAS AL COMERCIO AL POR MENOR DE TODO TIPO DE CALZADO, ARTICULOS DE CUERO Y SUCEDANEOS DEL CUERO EN ESTABLECIMIENTOS ESPECIALIZADOS, INCLUYE LA VENTA DE ARTICULOS PARA ZAPATERIA;1
1523401;EMPRESAS DEDICADAS AL COMERCIO AL POR MENOR DE TODO TIPO DE CALZADO, ARTICULOS DE CUERO Y SUCEDANEOS DEL CUERO EN ESTABLECIMIENTOS ESPECIALIZADOS, INCLUYE LA VENTA DE ARTICULOS PARA ZAPATERIA;1
1523501;EMPRESAS DEDICADAS AL COMERCIO AL POR MENOR DE ELECTRODOMESTICOS EN ESTABLECIMIENTOS ESPECIALIZADOS, INCLUYE ARTICULOS ELECTRICOS, MATERIALES, RECEPTORES DE RADIO Y/O TELEVISION, REFRIGERADORES, LAVADORAS, ESTUFAS Y SIMILARES;1
1523501;EMPRESAS DEDICADAS AL COMERCIO AL POR MENOR DE ELECTRODOMESTICOS EN ESTABLECIMIENTOS ESPECIALIZADOS, INCLUYE ARTICULOS ELECTRICOS, MATERIALES, RECEPTORES DE RADIO Y/O TELEVISION, REFRIGERADORES, LAVADORAS, ESTUFAS Y SIMILARES;1
1523601;EMPRESAS DEDICADAS AL COMERCIO AL POR MENOR DE MUEBLES PARA EL HOGAR EN ESTABLECIMIENTOS ESPECIALIZADOS;1
1523701;EMPRESAS DEDICADAS AL COMERCIO AL POR MENOR DE EQUIPOS Y ARTICULOS DE USO DOMESTICO DIFERENTES DE ELECTRODOMESTICOS Y MUEBLES PARA EL HOGAR, INCLUYE LA VENTA DE LOZA, CERAMICA, ALFARERIA, ARTICULOS EN MIMBRE, VARA Y/O PALMA, VENTA DE TAPETES, LINOLEO, COLCHONES Y COLCHONETAS, VENTA DE APARATOS Y/O REPUESTOS CINEMATOGRAFICOS;1
1523701;EMPRESAS DEDICADAS AL COMERCIO AL POR MENOR DE EQUIPOS Y ARTICULOS DE USO DOMESTICO DIFERENTES DE ELECTRODOMESTICOS Y MUEBLES PARA EL HOGAR, INCLUYE LA VENTA DE LOZA, CERAMICA, ALFARERIA, ARTICULOS EN MIMBRE, VARA Y/O PALMA, VENTA DE TAPETES, LINOLEO, COLCHONES Y COLCHONETAS, VENTA DE APARATOS Y/O REPUESTOS CINEMATOGRAFICOS;1
1523701;EMPRESAS DEDICADAS AL COMERCIO AL POR MENOR DE EQUIPOS Y ARTICULOS DE USO DOMESTICO DIFERENTES DE ELECTRODOMESTICOS Y MUEBLES PARA EL HOGAR, INCLUYE LA VENTA DE LOZA, CERAMICA, ALFARERIA, ARTICULOS EN MIMBRE, VARA Y/O PALMA, VENTA DE TAPETES, LINOLEO, COLCHONES Y COLCHONETAS, VENTA DE APARATOS Y/O REPUESTOS CINEMATOGRAFICOS;1
1523701;EMPRESAS DEDICADAS AL COMERCIO AL POR MENOR DE EQUIPOS Y ARTICULOS DE USO DOMESTICO DIFERENTES DE ELECTRODOMESTICOS Y MUEBLES PARA EL HOGAR, INCLUYE LA VENTA DE LOZA, CERAMICA, ALFARERIA, ARTICULOS EN MIMBRE, VARA Y/O PALMA, VENTA DE TAPETES, LINOLEO, COLCHONES Y COLCHONETAS, VENTA DE APARATOS Y/O REPUESTOS CINEMATOGRAFICOS;1
1523901;EMPRESAS DEDICADAS AL COMERCIO AL POR MENOR DE PRODUCTOS DIVERSOS NCP EN ESTABLECIMIENTOS ESPECIALIZADOS TALES COMO: ANTIGÜEDADES Y CURIOSIDADES, ARMAS DE FUEGO, PARQUE, ARTESANIAS NO CONTEMPLADAS EN OTRAS ACTIVIDADES, ARTICULOS DE PROTECCION PERSONAL, CONTROL DE RIESGOS PROFESIONALES, ARTICULOS ORTOPEDICOS, ARTICULOS PARA DEPORTE, ARTICULOS RELIGIOSOS, REPUESTOS PARA AUTOMOTORES, DE BASCULAS, DE ARTICULOS PARA BILLARES, DE CARTON, DE CORSES, FAJAS Y SIMILARES, ARTICULOS PARA REGALO, DE FLORES NATURALES Y LA FLORICULTURA,  SOMBREROS Y ARTICULOS PARA SOMBRERERIAS, DE MATERIAS PRIMAS Y/O REPUESTOS PARA INDUSTRIA DE HILADOS Y/O TEJIDOS, DE ARTICULOS DE HULE,  VENTA Y/O ALQUILER DE INSTRUMENTOS, APARATOS Y/O ARTICULOS MUSICALES, MUSICA IMPRESA Y/O GRABACIONES, VENTA DE INSTRUMENTOS Y/O APARATOS CIENTIFICOS Y/O PRECISION, DE JOYAS, RELOJES, ARTICULOS PARA JOYEROS Y/O RELOJEROS, DE INSTRUMENTOS Y/O EQUIPOS DE MEDICOS, QUIRURGICOS, DENTALES, DE JUGUETES, DE ARTICULOS PARA PELUQUERIA, DE ROPA, TELAS, BOTONERIAS EN ALMACENES, ABONOS, INSECTICIDAS Y SIMILARES;1
1523901;EMPRESAS DEDICADAS AL COMERCIO AL POR MENOR DE PRODUCTOS DIVERSOS NCP EN ESTABLECIMIENTOS ESPECIALIZADOS TALES COMO: ANTIGÜEDADES Y CURIOSIDADES, ARMAS DE FUEGO, PARQUE, ARTESANIAS NO CONTEMPLADAS EN OTRAS ACTIVIDADES, ARTICULOS DE PROTECCION PERSONAL, CONTROL DE RIESGOS PROFESIONALES, ARTICULOS ORTOPEDICOS, ARTICULOS PARA DEPORTE, ARTICULOS RELIGIOSOS, REPUESTOS PARA AUTOMOTORES, DE BASCULAS, DE ARTICULOS PARA BILLARES, DE CARTON, DE CORSES, FAJAS Y SIMILARES, ARTICULOS PARA REGALO, DE FLORES NATURALES Y LA FLORICULTURA,  SOMBREROS Y ARTICULOS PARA SOMBRERERIAS, DE MATERIAS PRIMAS Y/O REPUESTOS PARA INDUSTRIA DE HILADOS Y/O TEJIDOS, DE ARTICULOS DE HULE,  VENTA Y/O ALQUILER DE INSTRUMENTOS, APARATOS Y/O ARTICULOS MUSICALES, MUSICA IMPRESA Y/O GRABACIONES, VENTA DE INSTRUMENTOS Y/O APARATOS CIENTIFICOS Y/O PRECISION, DE JOYAS, RELOJES, ARTICULOS PARA JOYEROS Y/O RELOJEROS, DE INSTRUMENTOS Y/O EQUIPOS DE MEDICOS, QUIRURGICOS, DENTALES, DE JUGUETES, DE ARTICULOS PARA PELUQUERIA, DE ROPA, TELAS, BOTONERIAS EN ALMACENES, ABONOS, INSECTICIDAS Y SIMILARES;1
1523901;EMPRESAS DEDICADAS AL COMERCIO AL POR MENOR DE PRODUCTOS DIVERSOS NCP EN ESTABLECIMIENTOS ESPECIALIZADOS TALES COMO: ANTIGÜEDADES Y CURIOSIDADES, ARMAS DE FUEGO, PARQUE, ARTESANIAS NO CONTEMPLADAS EN OTRAS ACTIVIDADES, ARTICULOS DE PROTECCION PERSONAL, CONTROL DE RIESGOS PROFESIONALES, ARTICULOS ORTOPEDICOS, ARTICULOS PARA DEPORTE, ARTICULOS RELIGIOSOS, REPUESTOS PARA AUTOMOTORES, DE BASCULAS, DE ARTICULOS PARA BILLARES, DE CARTON, DE CORSES, FAJAS Y SIMILARES, ARTICULOS PARA REGALO, DE FLORES NATURALES Y LA FLORICULTURA,  SOMBREROS Y ARTICULOS PARA SOMBRERERIAS, DE MATERIAS PRIMAS Y/O REPUESTOS PARA INDUSTRIA DE HILADOS Y/O TEJIDOS, DE ARTICULOS DE HULE,  VENTA Y/O ALQUILER DE INSTRUMENTOS, APARATOS Y/O ARTICULOS MUSICALES, MUSICA IMPRESA Y/O GRABACIONES, VENTA DE INSTRUMENTOS Y/O APARATOS CIENTIFICOS Y/O PRECISION, DE JOYAS, RELOJES, ARTICULOS PARA JOYEROS Y/O RELOJEROS, DE INSTRUMENTOS Y/O EQUIPOS DE MEDICOS, QUIRURGICOS, DENTALES, DE JUGUETES, DE ARTICULOS PARA PELUQUERIA, DE ROPA, TELAS, BOTONERIAS EN ALMACENES, ABONOS, INSECTICIDAS Y SIMILARES;1
1523901;EMPRESAS DEDICADAS AL COMERCIO AL POR MENOR DE PRODUCTOS DIVERSOS NCP EN ESTABLECIMIENTOS ESPECIALIZADOS TALES COMO: ANTIGÜEDADES Y CURIOSIDADES, ARMAS DE FUEGO, PARQUE, ARTESANIAS NO CONTEMPLADAS EN OTRAS ACTIVIDADES, ARTICULOS DE PROTECCION PERSONAL, CONTROL DE RIESGOS PROFESIONALES, ARTICULOS ORTOPEDICOS, ARTICULOS PARA DEPORTE, ARTICULOS RELIGIOSOS, REPUESTOS PARA AUTOMOTORES, DE BASCULAS, DE ARTICULOS PARA BILLARES, DE CARTON, DE CORSES, FAJAS Y SIMILARES, ARTICULOS PARA REGALO, DE FLORES NATURALES Y LA FLORICULTURA,  SOMBREROS Y ARTICULOS PARA SOMBRERERIAS, DE MATERIAS PRIMAS Y/O REPUESTOS PARA INDUSTRIA DE HILADOS Y/O TEJIDOS, DE ARTICULOS DE HULE,  VENTA Y/O ALQUILER DE INSTRUMENTOS, APARATOS Y/O ARTICULOS MUSICALES, MUSICA IMPRESA Y/O GRABACIONES, VENTA DE INSTRUMENTOS Y/O APARATOS CIENTIFICOS Y/O PRECISION, DE JOYAS, RELOJES, ARTICULOS PARA JOYEROS Y/O RELOJEROS, DE INSTRUMENTOS Y/O EQUIPOS DE MEDICOS, QUIRURGICOS, DENTALES, DE JUGUETES, DE ARTICULOS PARA PELUQUERIA, DE ROPA, TELAS, BOTONERIAS EN ALMACENES, ABONOS, INSECTICIDAS Y SIMILARES;1
1523901;EMPRESAS DEDICADAS AL COMERCIO AL POR MENOR DE PRODUCTOS DIVERSOS NCP EN ESTABLECIMIENTOS ESPECIALIZADOS TALES COMO: ANTIGÜEDADES Y CURIOSIDADES, ARMAS DE FUEGO, PARQUE, ARTESANIAS NO CONTEMPLADAS EN OTRAS ACTIVIDADES, ARTICULOS DE PROTECCION PERSONAL, CONTROL DE RIESGOS PROFESIONALES, ARTICULOS ORTOPEDICOS, ARTICULOS PARA DEPORTE, ARTICULOS RELIGIOSOS, REPUESTOS PARA AUTOMOTORES, DE BASCULAS, DE ARTICULOS PARA BILLARES, DE CARTON, DE CORSES, FAJAS Y SIMILARES, ARTICULOS PARA REGALO, DE FLORES NATURALES Y LA FLORICULTURA,  SOMBREROS Y ARTICULOS PARA SOMBRERERIAS, DE MATERIAS PRIMAS Y/O REPUESTOS PARA INDUSTRIA DE HILADOS Y/O TEJIDOS, DE ARTICULOS DE HULE,  VENTA Y/O ALQUILER DE INSTRUMENTOS, APARATOS Y/O ARTICULOS MUSICALES, MUSICA IMPRESA Y/O GRABACIONES, VENTA DE INSTRUMENTOS Y/O APARATOS CIENTIFICOS Y/O PRECISION, DE JOYAS, RELOJES, ARTICULOS PARA JOYEROS Y/O RELOJEROS, DE INSTRUMENTOS Y/O EQUIPOS DE MEDICOS, QUIRURGICOS, DENTALES, DE JUGUETES, DE ARTICULOS PARA PELUQUERIA, DE ROPA, TELAS, BOTONERIAS EN ALMACENES, ABONOS, INSECTICIDAS Y SIMILARES;1
1523901;EMPRESAS DEDICADAS AL COMERCIO AL POR MENOR DE PRODUCTOS DIVERSOS NCP EN ESTABLECIMIENTOS ESPECIALIZADOS TALES COMO: ANTIGÜEDADES Y CURIOSIDADES, ARMAS DE FUEGO, PARQUE, ARTESANIAS NO CONTEMPLADAS EN OTRAS ACTIVIDADES, ARTICULOS DE PROTECCION PERSONAL, CONTROL DE RIESGOS PROFESIONALES, ARTICULOS ORTOPEDICOS, ARTICULOS PARA DEPORTE, ARTICULOS RELIGIOSOS, REPUESTOS PARA AUTOMOTORES, DE BASCULAS, DE ARTICULOS PARA BILLARES, DE CARTON, DE CORSES, FAJAS Y SIMILARES, ARTICULOS PARA REGALO, DE FLORES NATURALES Y LA FLORICULTURA,  SOMBREROS Y ARTICULOS PARA SOMBRERERIAS, DE MATERIAS PRIMAS Y/O REPUESTOS PARA INDUSTRIA DE HILADOS Y/O TEJIDOS, DE ARTICULOS DE HULE,  VENTA Y/O ALQUILER DE INSTRUMENTOS, APARATOS Y/O ARTICULOS MUSICALES, MUSICA IMPRESA Y/O GRABACIONES, VENTA DE INSTRUMENTOS Y/O APARATOS CIENTIFICOS Y/O PRECISION, DE JOYAS, RELOJES, ARTICULOS PARA JOYEROS Y/O RELOJEROS, DE INSTRUMENTOS Y/O EQUIPOS DE MEDICOS, QUIRURGICOS, DENTALES, DE JUGUETES, DE ARTICULOS PARA PELUQUERIA, DE ROPA, TELAS, BOTONERIAS EN ALMACENES, ABONOS, INSECTICIDAS Y SIMILARES;1
1523901;EMPRESAS DEDICADAS AL COMERCIO AL POR MENOR DE PRODUCTOS DIVERSOS NCP EN ESTABLECIMIENTOS ESPECIALIZADOS TALES COMO: ANTIGÜEDADES Y CURIOSIDADES, ARMAS DE FUEGO, PARQUE, ARTESANIAS NO CONTEMPLADAS EN OTRAS ACTIVIDADES, ARTICULOS DE PROTECCION PERSONAL, CONTROL DE RIESGOS PROFESIONALES, ARTICULOS ORTOPEDICOS, ARTICULOS PARA DEPORTE, ARTICULOS RELIGIOSOS, REPUESTOS PARA AUTOMOTORES, DE BASCULAS, DE ARTICULOS PARA BILLARES, DE CARTON, DE CORSES, FAJAS Y SIMILARES, ARTICULOS PARA REGALO, DE FLORES NATURALES Y LA FLORICULTURA,  SOMBREROS Y ARTICULOS PARA SOMBRERERIAS, DE MATERIAS PRIMAS Y/O REPUESTOS PARA INDUSTRIA DE HILADOS Y/O TEJIDOS, DE ARTICULOS DE HULE,  VENTA Y/O ALQUILER DE INSTRUMENTOS, APARATOS Y/O ARTICULOS MUSICALES, MUSICA IMPRESA Y/O GRABACIONES, VENTA DE INSTRUMENTOS Y/O APARATOS CIENTIFICOS Y/O PRECISION, DE JOYAS, RELOJES, ARTICULOS PARA JOYEROS Y/O RELOJEROS, DE INSTRUMENTOS Y/O EQUIPOS DE MEDICOS, QUIRURGICOS, DENTALES, DE JUGUETES, DE ARTICULOS PARA PELUQUERIA, DE ROPA, TELAS, BOTONERIAS EN ALMACENES, ABONOS, INSECTICIDAS Y SIMILARES;1
